Country,Locality,Indicator,Date,Value
Guinea,Coyah,cumulative_cases,5/1/2015,164
Guinea,Coyah,cumulative_deaths,5/1/2015,86
Guinea,Gueckedou,cumulative_cases,5/1/2015,382
Guinea,Gueckedou,cumulative_deaths,5/1/2015,315
Guinea,National,cumulative_cases,5/1/2015,2776
Guinea,National,cumulative_deaths,5/1/2015,1786
Liberia,Lofa County,cumulative_cases,5/1/2015,649
Liberia,Lofa County,cumulative_deaths,5/1/2015,387
Liberia,Margibi County,cumulative_cases,5/1/2015,1260
Liberia,Margibi County,cumulative_deaths,5/1/2015,576
Liberia,Montserrado County,cumulative_cases,5/1/2015,4479
Liberia,Montserrado County,cumulative_deaths,5/1/2015,1845
Liberia,National,cumulative_cases,5/1/2015,8218
Liberia,National,cumulative_deaths,5/1/2015,3502
Liberia,Nimba County,cumulative_cases,5/1/2015,331
Liberia,Nimba County,cumulative_deaths,5/1/2015,58
Liberia,Lofa County,cumulative_cases,6/1/2015,653
Liberia,Lofa County,cumulative_deaths,6/1/2015,389
Liberia,Margibi County,cumulative_cases,6/1/2015,1261
Liberia,Margibi County,cumulative_deaths,6/1/2015,576
Liberia,Montserrado County,cumulative_cases,6/1/2015,4502
Liberia,Montserrado County,cumulative_deaths,6/1/2015,1853
Liberia,National,cumulative_cases,6/1/2015,8256
Liberia,National,cumulative_deaths,6/1/2015,3515
Liberia,Nimba County,cumulative_cases,6/1/2015,333
Liberia,Nimba County,cumulative_deaths,6/1/2015,60
Guinea,Beyla,cumulative_cases,7/1/2015,45
Guinea,Beyla,cumulative_deaths,7/1/2015,26
Guinea,Boffa,cumulative_cases,7/1/2015,26
Guinea,Boffa,cumulative_deaths,7/1/2015,18
Guinea,Boke,cumulative_cases,7/1/2015,1
Guinea,Boke,cumulative_deaths,7/1/2015,0
Guinea,Conakry,cumulative_cases,7/1/2015,399
Guinea,Conakry,cumulative_deaths,7/1/2015,188
Guinea,Coyah,cumulative_cases,7/1/2015,165
Guinea,Coyah,cumulative_deaths,7/1/2015,87
Guinea,Gueckedou,cumulative_cases,7/1/2015,382
Guinea,Gueckedou,cumulative_deaths,7/1/2015,315
Guinea,National,cumulative_cases,7/1/2015,2793
Guinea,National,cumulative_deaths,7/1/2015,1797
Guinea,Beyla,cumulative_cases,8/1/2015,45
Guinea,Beyla,cumulative_deaths,8/1/2015,26
Guinea,Boffa,cumulative_cases,8/1/2015,26
Guinea,Boffa,cumulative_deaths,8/1/2015,18
Guinea,Boke,cumulative_cases,8/1/2015,1
Guinea,Boke,cumulative_deaths,8/1/2015,0
Guinea,Conakry,cumulative_cases,8/1/2015,400
Guinea,Conakry,cumulative_deaths,8/1/2015,190
Guinea,Coyah,cumulative_cases,8/1/2015,165
Guinea,Coyah,cumulative_deaths,8/1/2015,87
Guinea,Gueckedou,cumulative_cases,8/1/2015,382
Guinea,Gueckedou,cumulative_deaths,8/1/2015,315
Guinea,National,cumulative_cases,8/1/2015,2797
Guinea,National,cumulative_deaths,8/1/2015,1802
Guinea,Beyla,cumulative_cases,9/1/2015,45
Guinea,Beyla,cumulative_deaths,9/1/2015,26
Guinea,Boffa,cumulative_cases,9/1/2015,26
Guinea,Boffa,cumulative_deaths,9/1/2015,18
Guinea,Boke,cumulative_cases,9/1/2015,1
Guinea,Boke,cumulative_deaths,9/1/2015,0
Guinea,Conakry,cumulative_cases,9/1/2015,402
Guinea,Conakry,cumulative_deaths,9/1/2015,192
Guinea,Coyah,cumulative_cases,9/1/2015,169
Guinea,Coyah,cumulative_deaths,9/1/2015,87
Guinea,Gueckedou,cumulative_cases,9/1/2015,381
Guinea,Gueckedou,cumulative_deaths,9/1/2015,315
Guinea,National,cumulative_cases,9/1/2015,2798
Guinea,National,cumulative_deaths,9/1/2015,1805
Guinea,Beyla,cumulative_cases,10/1/2015,45
Guinea,Beyla,cumulative_deaths,10/1/2015,26
Guinea,Boffa,cumulative_cases,10/1/2015,26
Guinea,Boffa,cumulative_deaths,10/1/2015,18
Guinea,Boke,cumulative_cases,10/1/2015,1
Guinea,Boke,cumulative_deaths,10/1/2015,0
Guinea,Conakry,cumulative_cases,10/1/2015,402
Guinea,Conakry,cumulative_deaths,10/1/2015,193
Guinea,Coyah,cumulative_cases,10/1/2015,170
Guinea,Coyah,cumulative_deaths,10/1/2015,88
Guinea,Gueckedou,cumulative_cases,10/1/2015,381
Guinea,Gueckedou,cumulative_deaths,10/1/2015,315
Guinea,National,cumulative_cases,10/1/2015,2799
Guinea,National,cumulative_deaths,10/1/2015,1807
Liberia,Lofa County,cumulative_cases,10/1/2015,653
Liberia,Lofa County,cumulative_deaths,10/1/2015,389
Liberia,Margibi County,cumulative_cases,10/1/2015,1268
Liberia,Margibi County,cumulative_deaths,10/1/2015,577
Liberia,Montserrado County,cumulative_cases,10/1/2015,4536
Liberia,Montserrado County,cumulative_deaths,10/1/2015,1870
Liberia,National,cumulative_cases,10/1/2015,8316
Liberia,National,cumulative_deaths,10/1/2015,3536
Liberia,Nimba County,cumulative_cases,10/1/2015,333
Liberia,Nimba County,cumulative_deaths,10/1/2015,60
Guinea,Beyla,cumulative_cases,11/1/2015,45
Guinea,Beyla,cumulative_deaths,11/1/2015,26
Guinea,Boffa,cumulative_cases,11/1/2015,26
Guinea,Boffa,cumulative_deaths,11/1/2015,18
Guinea,Boke,cumulative_cases,11/1/2015,1
Guinea,Boke,cumulative_deaths,11/1/2015,0
Guinea,Conakry,cumulative_cases,11/1/2015,404
Guinea,Conakry,cumulative_deaths,11/1/2015,195
Guinea,Coyah,cumulative_cases,11/1/2015,170
Guinea,Coyah,cumulative_deaths,11/1/2015,88
Guinea,Gueckedou,cumulative_cases,11/1/2015,381
Guinea,Gueckedou,cumulative_deaths,11/1/2015,315
Guinea,National,cumulative_cases,11/1/2015,2806
Guinea,National,cumulative_deaths,11/1/2015,1814
Liberia,Lofa County,cumulative_cases,11/1/2015,653
Liberia,Lofa County,cumulative_deaths,11/1/2015,389
Liberia,Margibi County,cumulative_cases,11/1/2015,1270
Liberia,Margibi County,cumulative_deaths,11/1/2015,577
Liberia,Montserrado County,cumulative_cases,11/1/2015,4538
Liberia,Montserrado County,cumulative_deaths,11/1/2015,1870
Liberia,National,cumulative_cases,11/1/2015,8322
Liberia,National,cumulative_deaths,11/1/2015,3538
Liberia,Nimba County,cumulative_cases,11/1/2015,333
Liberia,Nimba County,cumulative_deaths,11/1/2015,60
Liberia,Lofa County,cumulative_cases,12/1/2015,654
Liberia,Lofa County,cumulative_deaths,12/1/2015,389
Liberia,Margibi County,cumulative_cases,12/1/2015,1274
Liberia,Margibi County,cumulative_deaths,12/1/2015,578
Liberia,Montserrado County,cumulative_cases,12/1/2015,4559
Liberia,Montserrado County,cumulative_deaths,12/1/2015,1883
Liberia,National,cumulative_cases,12/1/2015,8353
Liberia,National,cumulative_deaths,12/1/2015,3556
Liberia,Nimba County,cumulative_cases,12/1/2015,333
Liberia,Nimba County,cumulative_deaths,12/1/2015,60
Guinea,Beyla,cumulative_cases,13/01/2015,46
Guinea,Beyla,cumulative_deaths,13/01/2015,26
Guinea,Boffa,cumulative_cases,13/01/2015,27
Guinea,Boffa,cumulative_deaths,13/01/2015,18
Guinea,Boke,cumulative_cases,13/01/2015,1
Guinea,Boke,cumulative_deaths,13/01/2015,0
Guinea,Conakry,cumulative_cases,13/01/2015,408
Guinea,Conakry,cumulative_deaths,13/01/2015,200
Guinea,Coyah,cumulative_cases,13/01/2015,173
Guinea,Coyah,cumulative_deaths,13/01/2015,90
Guinea,Gueckedou,cumulative_cases,13/01/2015,381
Guinea,Gueckedou,cumulative_deaths,13/01/2015,315
Guinea,National,cumulative_cases,13/01/2015,2825
Guinea,National,cumulative_deaths,13/01/2015,1829
Liberia,Lofa County,cumulative_cases,13/01/2015,654
Liberia,Lofa County,cumulative_deaths,13/01/2015,389
Liberia,Margibi County,cumulative_cases,13/01/2015,1275
Liberia,Margibi County,cumulative_deaths,13/01/2015,578
Liberia,Montserrado County,cumulative_cases,13/01/2015,4572
Liberia,Montserrado County,cumulative_deaths,13/01/2015,1890
Liberia,National,cumulative_cases,13/01/2015,8377
Liberia,National,cumulative_deaths,13/01/2015,3564
Liberia,Nimba County,cumulative_cases,13/01/2015,333
Liberia,Nimba County,cumulative_deaths,13/01/2015,60
Guinea,Beyla,cumulative_cases,14/01/2015,46
Guinea,Beyla,cumulative_deaths,14/01/2015,26
Guinea,Boffa,cumulative_cases,14/01/2015,27
Guinea,Boffa,cumulative_deaths,14/01/2015,18
Guinea,Boke,cumulative_cases,14/01/2015,1
Guinea,Boke,cumulative_deaths,14/01/2015,0
Guinea,Conakry,cumulative_cases,14/01/2015,406
Guinea,Conakry,cumulative_deaths,14/01/2015,200
Guinea,Coyah,cumulative_cases,14/01/2015,173
Guinea,Coyah,cumulative_deaths,14/01/2015,90
Guinea,Gueckedou,cumulative_cases,14/01/2015,381
Guinea,Gueckedou,cumulative_deaths,14/01/2015,315
Guinea,National,cumulative_cases,14/01/2015,2822
Guinea,National,cumulative_deaths,14/01/2015,1829
Liberia,Lofa County,cumulative_cases,14/01/2015,654
Liberia,Lofa County,cumulative_deaths,14/01/2015,389
Liberia,Margibi County,cumulative_cases,14/01/2015,1277
Liberia,Margibi County,cumulative_deaths,14/01/2015,579
Liberia,Montserrado County,cumulative_cases,14/01/2015,4587
Liberia,Montserrado County,cumulative_deaths,14/01/2015,1897
Liberia,National,cumulative_cases,14/01/2015,8396
Liberia,National,cumulative_deaths,14/01/2015,3574
Liberia,Nimba County,cumulative_cases,14/01/2015,333
Liberia,Nimba County,cumulative_deaths,14/01/2015,60
Guinea,Beyla,cumulative_cases,15/01/2015,46
Guinea,Beyla,cumulative_deaths,15/01/2015,26
Guinea,Boffa,cumulative_cases,15/01/2015,29
Guinea,Boffa,cumulative_deaths,15/01/2015,18
Guinea,Boke,cumulative_cases,15/01/2015,1
Guinea,Boke,cumulative_deaths,15/01/2015,0
Guinea,Conakry,cumulative_cases,15/01/2015,414
Guinea,Conakry,cumulative_deaths,15/01/2015,207
Guinea,Coyah,cumulative_cases,15/01/2015,175
Guinea,Coyah,cumulative_deaths,15/01/2015,91
Guinea,Gueckedou,cumulative_cases,15/01/2015,381
Guinea,Gueckedou,cumulative_deaths,15/01/2015,315
Guinea,National,cumulative_cases,15/01/2015,2865
Guinea,National,cumulative_deaths,15/01/2015,1869
Liberia,Lofa County,cumulative_cases,15/01/2015,656
Liberia,Lofa County,cumulative_deaths,15/01/2015,390
Liberia,Margibi County,cumulative_cases,15/01/2015,1281
Liberia,Margibi County,cumulative_deaths,15/01/2015,580
Liberia,Montserrado County,cumulative_cases,15/01/2015,4603
Liberia,Montserrado County,cumulative_deaths,15/01/2015,1905
Liberia,National,cumulative_cases,15/01/2015,8423
Liberia,National,cumulative_deaths,15/01/2015,3587
Liberia,Nimba County,cumulative_cases,15/01/2015,333
Liberia,Nimba County,cumulative_deaths,15/01/2015,60
Guinea,Beyla,cumulative_cases,16/01/2015,46
Guinea,Beyla,cumulative_deaths,16/01/2015,26
Guinea,Boffa,cumulative_cases,16/01/2015,30
Guinea,Boffa,cumulative_deaths,16/01/2015,19
Guinea,Boke,cumulative_cases,16/01/2015,1
Guinea,Boke,cumulative_deaths,16/01/2015,0
Guinea,Conakry,cumulative_cases,16/01/2015,414
Guinea,Conakry,cumulative_deaths,16/01/2015,207
Guinea,Coyah,cumulative_cases,16/01/2015,176
Guinea,Coyah,cumulative_deaths,16/01/2015,91
Guinea,Gueckedou,cumulative_cases,16/01/2015,381
Guinea,Gueckedou,cumulative_deaths,16/01/2015,315
Guinea,National,cumulative_cases,16/01/2015,2868
Guinea,National,cumulative_deaths,16/01/2015,1871
Liberia,Lofa County,cumulative_cases,16/01/2015,656
Liberia,Lofa County,cumulative_deaths,16/01/2015,390
Liberia,Margibi County,cumulative_cases,16/01/2015,1281
Liberia,Margibi County,cumulative_deaths,16/01/2015,580
Liberia,Montserrado County,cumulative_cases,16/01/2015,4611
Liberia,Montserrado County,cumulative_deaths,16/01/2015,1913
Liberia,National,cumulative_cases,16/01/2015,8435
Liberia,National,cumulative_deaths,16/01/2015,3598
Liberia,Nimba County,cumulative_cases,16/01/2015,333
Liberia,Nimba County,cumulative_deaths,16/01/2015,60
Guinea,Beyla,cumulative_cases,17/01/2015,46
Guinea,Beyla,cumulative_deaths,17/01/2015,26
Guinea,Boffa,cumulative_cases,17/01/2015,30
Guinea,Boffa,cumulative_deaths,17/01/2015,20
Guinea,Boke,cumulative_cases,17/01/2015,1
Guinea,Boke,cumulative_deaths,17/01/2015,0
Guinea,Conakry,cumulative_cases,17/01/2015,418
Guinea,Conakry,cumulative_deaths,17/01/2015,208
Guinea,Coyah,cumulative_cases,17/01/2015,176
Guinea,Coyah,cumulative_deaths,17/01/2015,91
Guinea,Gueckedou,cumulative_cases,17/01/2015,381
Guinea,Gueckedou,cumulative_deaths,17/01/2015,315
Guinea,National,cumulative_cases,17/01/2015,2873
Guinea,National,cumulative_deaths,17/01/2015,1875
Liberia,Lofa County,cumulative_cases,17/01/2015,656
Liberia,Lofa County,cumulative_deaths,17/01/2015,390
Liberia,Margibi County,cumulative_cases,17/01/2015,1281
Liberia,Margibi County,cumulative_deaths,17/01/2015,580
Liberia,Montserrado County,cumulative_cases,17/01/2015,4620
Liberia,Montserrado County,cumulative_deaths,17/01/2015,1915
Liberia,National,cumulative_cases,17/01/2015,8447
Liberia,National,cumulative_deaths,17/01/2015,3600
Liberia,Nimba County,cumulative_cases,17/01/2015,334
Liberia,Nimba County,cumulative_deaths,17/01/2015,60
Guinea,Beyla,cumulative_cases,18/01/2015,46
Guinea,Beyla,cumulative_deaths,18/01/2015,26
Guinea,Boffa,cumulative_cases,18/01/2015,30
Guinea,Boffa,cumulative_deaths,18/01/2015,20
Guinea,Boke,cumulative_cases,18/01/2015,1
Guinea,Boke,cumulative_deaths,18/01/2015,0
Guinea,Conakry,cumulative_cases,18/01/2015,415
Guinea,Conakry,cumulative_deaths,18/01/2015,208
Guinea,Coyah,cumulative_cases,18/01/2015,176
Guinea,Coyah,cumulative_deaths,18/01/2015,91
Guinea,Gueckedou,cumulative_cases,18/01/2015,381
Guinea,Gueckedou,cumulative_deaths,18/01/2015,315
Guinea,National,cumulative_cases,18/01/2015,2871
Guinea,National,cumulative_deaths,18/01/2015,1876
Liberia,Lofa County,cumulative_cases,18/01/2015,656
Liberia,Lofa County,cumulative_deaths,18/01/2015,390
Liberia,Margibi County,cumulative_cases,18/01/2015,1281
Liberia,Margibi County,cumulative_deaths,18/01/2015,580
Liberia,Montserrado County,cumulative_cases,18/01/2015,4630
Liberia,Montserrado County,cumulative_deaths,18/01/2015,1915
Liberia,National,cumulative_cases,18/01/2015,8462
Liberia,National,cumulative_deaths,18/01/2015,3605
Liberia,Nimba County,cumulative_cases,18/01/2015,334
Liberia,Nimba County,cumulative_deaths,18/01/2015,60
Guinea,Beyla,cumulative_cases,19/01/2015,46
Guinea,Beyla,cumulative_deaths,19/01/2015,26
Guinea,Boffa,cumulative_cases,19/01/2015,30
Guinea,Boffa,cumulative_deaths,19/01/2015,21
Guinea,Boke,cumulative_cases,19/01/2015,2
Guinea,Boke,cumulative_deaths,19/01/2015,0
Guinea,Conakry,cumulative_cases,19/01/2015,414
Guinea,Conakry,cumulative_deaths,19/01/2015,208
Guinea,Coyah,cumulative_cases,19/01/2015,174
Guinea,Coyah,cumulative_deaths,19/01/2015,91
Guinea,Gueckedou,cumulative_cases,19/01/2015,381
Guinea,Gueckedou,cumulative_deaths,19/01/2015,315
Guinea,National,cumulative_cases,19/01/2015,2873
Guinea,National,cumulative_deaths,19/01/2015,1879
Liberia,Lofa County,cumulative_cases,19/01/2015,656
Liberia,Lofa County,cumulative_deaths,19/01/2015,390
Liberia,Margibi County,cumulative_cases,19/01/2015,1283
Liberia,Margibi County,cumulative_deaths,19/01/2015,580
Liberia,Montserrado County,cumulative_cases,19/01/2015,4647
Liberia,Montserrado County,cumulative_deaths,19/01/2015,1915
Liberia,National,cumulative_cases,19/01/2015,8486
Liberia,National,cumulative_deaths,19/01/2015,3619
Liberia,Nimba County,cumulative_cases,19/01/2015,334
Liberia,Nimba County,cumulative_deaths,19/01/2015,60
Guinea,Beyla,cumulative_cases,20/01/2015,47
Guinea,Beyla,cumulative_deaths,20/01/2015,27
Guinea,Boffa,cumulative_cases,20/01/2015,30
Guinea,Boffa,cumulative_deaths,20/01/2015,21
Guinea,Boke,cumulative_cases,20/01/2015,2
Guinea,Boke,cumulative_deaths,20/01/2015,0
Guinea,Conakry,cumulative_cases,20/01/2015,413
Guinea,Conakry,cumulative_deaths,20/01/2015,208
Guinea,Coyah,cumulative_cases,20/01/2015,175
Guinea,Coyah,cumulative_deaths,20/01/2015,91
Guinea,Gueckedou,cumulative_cases,20/01/2015,381
Guinea,Gueckedou,cumulative_deaths,20/01/2015,315
Guinea,National,cumulative_cases,20/01/2015,2873
Guinea,National,cumulative_deaths,20/01/2015,1880
Liberia,Lofa County,cumulative_cases,20/01/2015,656
Liberia,Lofa County,cumulative_deaths,20/01/2015,390
Liberia,Margibi County,cumulative_cases,20/01/2015,1284
Liberia,Margibi County,cumulative_deaths,20/01/2015,580
Liberia,Montserrado County,cumulative_cases,20/01/2015,4661
Liberia,Montserrado County,cumulative_deaths,20/01/2015,1927
Liberia,National,cumulative_cases,20/01/2015,8507
Liberia,National,cumulative_deaths,20/01/2015,3636
Liberia,Nimba County,cumulative_cases,20/01/2015,334
Liberia,Nimba County,cumulative_deaths,20/01/2015,60
Guinea,Beyla,cumulative_cases,21/01/2015,47
Guinea,Beyla,cumulative_deaths,21/01/2015,27
Guinea,Boffa,cumulative_cases,21/01/2015,30
Guinea,Boffa,cumulative_deaths,21/01/2015,21
Guinea,Boke,cumulative_cases,21/01/2015,2
Guinea,Boke,cumulative_deaths,21/01/2015,0
Guinea,Conakry,cumulative_cases,21/01/2015,413
Guinea,Conakry,cumulative_deaths,21/01/2015,208
Guinea,Coyah,cumulative_cases,21/01/2015,175
Guinea,Coyah,cumulative_deaths,21/01/2015,92
Guinea,Gueckedou,cumulative_cases,21/01/2015,381
Guinea,Gueckedou,cumulative_deaths,21/01/2015,315
Guinea,National,cumulative_cases,21/01/2015,2881
Guinea,National,cumulative_deaths,21/01/2015,1890
Guinea,Beyla,cumulative_cases,22/01/2015,46
Guinea,Beyla,cumulative_cases,22/01/2015,47
Guinea,Beyla,cumulative_deaths,22/01/2015,27
Guinea,Beyla,cumulative_deaths,22/01/2015,27
Guinea,Boffa,cumulative_cases,22/01/2015,30
Guinea,Boffa,cumulative_cases,22/01/2015,37
Guinea,Boffa,cumulative_deaths,22/01/2015,21
Guinea,Boffa,cumulative_deaths,22/01/2015,28
Guinea,Boke,cumulative_cases,22/01/2015,1
Guinea,Boke,cumulative_cases,22/01/2015,2
Guinea,Boke,cumulative_deaths,22/01/2015,0
Guinea,Boke,cumulative_deaths,22/01/2015,0
Guinea,Conakry,cumulative_cases,22/01/2015,413
Guinea,Conakry,cumulative_cases,22/01/2015,470
Guinea,Conakry,cumulative_deaths,22/01/2015,209
Guinea,Conakry,cumulative_deaths,22/01/2015,252
Guinea,Coyah,cumulative_cases,22/01/2015,176
Guinea,Coyah,cumulative_cases,22/01/2015,187
Guinea,Coyah,cumulative_deaths,22/01/2015,92
Guinea,Coyah,cumulative_deaths,22/01/2015,97
Guinea,Gueckedou,cumulative_cases,22/01/2015,381
Guinea,Gueckedou,cumulative_cases,22/01/2015,381
Guinea,Gueckedou,cumulative_deaths,22/01/2015,315
Guinea,Gueckedou,cumulative_deaths,22/01/2015,315
Guinea,National,cumulative_cases,22/01/2015,2893
Guinea,National,cumulative_cases,22/01/2015,3155
Guinea,National,cumulative_deaths,22/01/2015,1901
Guinea,National,cumulative_deaths,22/01/2015,2091
Guinea,Beyla,cumulative_cases,23/01/2015,46
Guinea,Beyla,cumulative_deaths,23/01/2015,27
Guinea,Boffa,cumulative_cases,23/01/2015,30
Guinea,Boffa,cumulative_deaths,23/01/2015,21
Guinea,Boke,cumulative_cases,23/01/2015,2
Guinea,Boke,cumulative_deaths,23/01/2015,0
Guinea,Conakry,cumulative_cases,23/01/2015,413
Guinea,Conakry,cumulative_deaths,23/01/2015,209
Guinea,Coyah,cumulative_cases,23/01/2015,176
Guinea,Coyah,cumulative_deaths,23/01/2015,92
Guinea,Gueckedou,cumulative_cases,23/01/2015,381
Guinea,Gueckedou,cumulative_deaths,23/01/2015,315
Guinea,National,cumulative_cases,23/01/2015,2896
Guinea,National,cumulative_deaths,23/01/2015,1901
Guinea,Beyla,cumulative_cases,24/01/2015,46
Guinea,Beyla,cumulative_deaths,24/01/2015,27
Guinea,Boffa,cumulative_cases,24/01/2015,30
Guinea,Boffa,cumulative_deaths,24/01/2015,21
Guinea,Boke,cumulative_cases,24/01/2015,2
Guinea,Boke,cumulative_deaths,24/01/2015,0
Guinea,Conakry,cumulative_cases,24/01/2015,419
Guinea,Conakry,cumulative_deaths,24/01/2015,213
Guinea,Coyah,cumulative_cases,24/01/2015,176
Guinea,Coyah,cumulative_deaths,24/01/2015,92
Guinea,Gueckedou,cumulative_cases,24/01/2015,381
Guinea,Gueckedou,cumulative_deaths,24/01/2015,315
Guinea,National,cumulative_cases,24/01/2015,2909
Guinea,National,cumulative_deaths,24/01/2015,1906
Liberia,Lofa County,cumulative_cases,24/01/2015,664
Liberia,Lofa County,cumulative_deaths,24/01/2015,395
Liberia,Margibi County,cumulative_cases,24/01/2015,1284
Liberia,Margibi County,cumulative_deaths,24/01/2015,580
Liberia,Montserrado County,cumulative_cases,24/01/2015,4717
Liberia,Montserrado County,cumulative_deaths,24/01/2015,1959
Liberia,National,cumulative_cases,24/01/2015,8592
Liberia,National,cumulative_deaths,24/01/2015,3684
Liberia,Nimba County,cumulative_cases,24/01/2015,336
Liberia,Nimba County,cumulative_deaths,24/01/2015,60
Guinea,Beyla,cumulative_cases,25/01/2015,46
Guinea,Beyla,cumulative_deaths,25/01/2015,27
Guinea,Boffa,cumulative_cases,25/01/2015,30
Guinea,Boffa,cumulative_deaths,25/01/2015,21
Guinea,Boke,cumulative_cases,25/01/2015,2
Guinea,Boke,cumulative_deaths,25/01/2015,0
Guinea,Conakry,cumulative_cases,25/01/2015,421
Guinea,Conakry,cumulative_deaths,25/01/2015,215
Guinea,Coyah,cumulative_cases,25/01/2015,176
Guinea,Coyah,cumulative_deaths,25/01/2015,92
Guinea,Gueckedou,cumulative_cases,25/01/2015,381
Guinea,Gueckedou,cumulative_deaths,25/01/2015,315
Guinea,National,cumulative_cases,25/01/2015,2917
Guinea,National,cumulative_deaths,25/01/2015,1910
Liberia,Lofa County,cumulative_cases,25/01/2015,664
Liberia,Lofa County,cumulative_deaths,25/01/2015,395
Liberia,Margibi County,cumulative_cases,25/01/2015,1284
Liberia,Margibi County,cumulative_deaths,25/01/2015,580
Liberia,Montserrado County,cumulative_cases,25/01/2015,4726
Liberia,Montserrado County,cumulative_deaths,25/01/2015,1959
Liberia,National,cumulative_cases,25/01/2015,8603
Liberia,National,cumulative_deaths,25/01/2015,3686
Liberia,Nimba County,cumulative_cases,25/01/2015,336
Liberia,Nimba County,cumulative_deaths,25/01/2015,60
Guinea,Beyla,cumulative_cases,26/01/2015,46
Guinea,Beyla,cumulative_deaths,26/01/2015,27
Guinea,Boffa,cumulative_cases,26/01/2015,30
Guinea,Boffa,cumulative_deaths,26/01/2015,21
Guinea,Boke,cumulative_cases,26/01/2015,2
Guinea,Boke,cumulative_deaths,26/01/2015,0
Guinea,Conakry,cumulative_cases,26/01/2015,423
Guinea,Conakry,cumulative_deaths,26/01/2015,216
Guinea,Coyah,cumulative_cases,26/01/2015,176
Guinea,Coyah,cumulative_deaths,26/01/2015,92
Guinea,Gueckedou,cumulative_cases,26/01/2015,382
Guinea,Gueckedou,cumulative_deaths,26/01/2015,315
Guinea,National,cumulative_cases,26/01/2015,2921
Guinea,National,cumulative_deaths,26/01/2015,1911
Guinea,Beyla,cumulative_cases,27/01/2015,46
Guinea,Beyla,cumulative_deaths,27/01/2015,27
Guinea,Boffa,cumulative_cases,27/01/2015,30
Guinea,Boffa,cumulative_deaths,27/01/2015,21
Guinea,Boke,cumulative_cases,27/01/2015,2
Guinea,Boke,cumulative_deaths,27/01/2015,0
Guinea,Conakry,cumulative_cases,27/01/2015,423
Guinea,Conakry,cumulative_deaths,27/01/2015,218
Guinea,Coyah,cumulative_cases,27/01/2015,176
Guinea,Coyah,cumulative_deaths,27/01/2015,92
Guinea,Gueckedou,cumulative_cases,27/01/2015,381
Guinea,Gueckedou,cumulative_deaths,27/01/2015,315
Guinea,National,cumulative_cases,27/01/2015,2920
Guinea,National,cumulative_deaths,27/01/2015,1913
Guinea,Beyla,cumulative_cases,28/01/2015,46
Guinea,Beyla,cumulative_deaths,28/01/2015,27
Guinea,Boffa,cumulative_cases,28/01/2015,30
Guinea,Boffa,cumulative_deaths,28/01/2015,21
Guinea,Boke,cumulative_cases,28/01/2015,1
Guinea,Boke,cumulative_deaths,28/01/2015,0
Guinea,Conakry,cumulative_cases,28/01/2015,425
Guinea,Conakry,cumulative_deaths,28/01/2015,219
Guinea,Coyah,cumulative_cases,28/01/2015,176
Guinea,Coyah,cumulative_deaths,28/01/2015,92
Guinea,Gueckedou,cumulative_cases,28/01/2015,381
Guinea,Gueckedou,cumulative_deaths,28/01/2015,315
Guinea,National,cumulative_cases,28/01/2015,2926
Guinea,National,cumulative_deaths,28/01/2015,1923
Liberia,Lofa County,cumulative_cases,28/01/2015,666
Liberia,Lofa County,cumulative_deaths,28/01/2015,397
Liberia,Margibi County,cumulative_cases,28/01/2015,1289
Liberia,Margibi County,cumulative_deaths,28/01/2015,580
Liberia,Montserrado County,cumulative_cases,28/01/2015,4758
Liberia,Montserrado County,cumulative_deaths,28/01/2015,1977
Liberia,National,cumulative_cases,28/01/2015,8649
Liberia,National,cumulative_deaths,28/01/2015,3710
Liberia,Nimba County,cumulative_cases,28/01/2015,336
Liberia,Nimba County,cumulative_deaths,28/01/2015,60
Guinea,Beyla,cumulative_cases,29/01/2015,46
Guinea,Beyla,cumulative_deaths,29/01/2015,27
Guinea,Boffa,cumulative_cases,29/01/2015,31
Guinea,Boffa,cumulative_deaths,29/01/2015,22
Guinea,Boke,cumulative_cases,29/01/2015,1
Guinea,Boke,cumulative_deaths,29/01/2015,0
Guinea,Conakry,cumulative_cases,29/01/2015,427
Guinea,Conakry,cumulative_deaths,29/01/2015,220
Guinea,Coyah,cumulative_cases,29/01/2015,177
Guinea,Coyah,cumulative_deaths,29/01/2015,92
Guinea,Gueckedou,cumulative_cases,29/01/2015,381
Guinea,Gueckedou,cumulative_deaths,29/01/2015,315
Guinea,National,cumulative_cases,29/01/2015,2928
Liberia,Lofa County,cumulative_cases,29/01/2015,667
Liberia,Lofa County,cumulative_deaths,29/01/2015,397
Liberia,Margibi County,cumulative_cases,29/01/2015,1289
Liberia,Margibi County,cumulative_deaths,29/01/2015,580
Liberia,Montserrado County,cumulative_cases,29/01/2015,4769
Liberia,Montserrado County,cumulative_deaths,29/01/2015,1985
Liberia,National,cumulative_cases,29/01/2015,8666
Liberia,National,cumulative_deaths,29/01/2015,3722
Liberia,Nimba County,cumulative_cases,29/01/2015,336
Liberia,Nimba County,cumulative_deaths,29/01/2015,60
Guinea,Beyla,cumulative_cases,30/01/2015,46
Guinea,Beyla,cumulative_deaths,30/01/2015,27
Guinea,Boffa,cumulative_cases,30/01/2015,31
Guinea,Boffa,cumulative_deaths,30/01/2015,22
Guinea,Boke,cumulative_cases,30/01/2015,1
Guinea,Boke,cumulative_deaths,30/01/2015,0
Guinea,Conakry,cumulative_cases,30/01/2015,430
